report_date,property,sports_wagering_net_receipts,sports_wagering_handle,sports_wagering_payouts,retail_net_receipts,retail_handle,retail_payouts,internet_net_receipts,internet_handle,internet_payouts,state_tax
2021-04-01,Ameristar II,428188.34,5141716.41,4713528.07,315109.25,3698265.56,3383156.31,113079.09,1443450.85,1330371.76,28902.71
2021-04-01,Casino Queen - Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,Catfish Bend Casino,370601.17,3477910.92,3107309.75,63885.05,329208.05,265323.0,306716.12,3148702.87,2841986.75,25015.58
2021-04-01,Diamond Jo - Dubuque,1301512.34,18454616.82,17153104.48,34381.5,501295.5,466914.0,1267130.84,17953321.32,16686190.48,87852.08
2021-04-01,Diamond Jo - Worth,861743.75,10780563.66,9918819.91,278605.25,2627103.75,2348498.5,583138.5,8153459.91,7570321.41,58167.7
2021-04-01,Grand Falls Casino Resort,36964.94,1254717.09,1217752.15,3886.26,778804.44,774918.18,33078.68,475912.65,442833.97,2494.13
2021-04-01,Hard Rock Casino,67035.56,1322201.14,1255165.58,43925.85,681931.8,638005.95,23109.71,640269.34,617159.63,4524.9
2021-04-01,Harrah's Council Bluffs Casino & Hotel,63946.5,825519.4,761572.9,13371.58,155830.93,142459.35,50574.92,669688.47,619113.55,4316.39
2021-04-01,Horseshoe Casino Council Bluffs,268957.59,4484589.31,4215631.72,124039.19,1953317.99,1829278.8,144918.4,2531271.32,2386352.92,18154.64
2021-04-01,Isle Casino Hotel Waterloo,264996.4,17850959.28,17585962.88,27156.45,413770.15,386613.7,237839.95,17437189.13,17199349.18,17887.26
2021-04-01,Isle of Capri - Bettendorf,171581.78,1755684.48,1584102.7,19637.84,244860.39,225222.55,151943.94,1510824.09,1358880.15,11581.77
2021-04-01,Lakeside Casino,131430.93,1647673.22,1516242.29,10174.97,134695.27,124520.3,121255.96,1512977.95,1391721.99,8871.59
2021-04-01,Prairie Meadows Racetrack & Casino,941271.92,12581578.66,11640306.74,23858.71,551283.36,527424.65,917413.21,12030295.3,11112882.09,63535.86
2021-04-01,Q Casino,9947.23,968353.72,958406.49,-948.15,666333.05,667281.2,10895.38,302020.67,291125.29,671.44
2021-04-01,Rhythm City Casino,102615.54,1644036.2,1541420.66,31785.28,440871.56,409086.28,70830.26,1203164.64,1132334.38,6926.55
2021-04-01,Riverside Casino and Golf Resort,87771.2,1560409.09,1472637.89,16940.94,357244.45,340303.51,70830.26,1203164.64,1132334.38,5924.56
2021-04-01,Wild Rose - Clinton,766043.13,10239485.7,9473442.57,17567.68,123847.59,106279.91,748475.45,10115638.11,9367162.66,51707.91
2021-04-01,Wild Rose - Emmetsburg,694847.08,8463127.29,7768280.21,7916.88,103934.38,96017.5,686930.2,8359192.91,7672262.71,46902.18
2021-04-01,Wild Rose - Jefferson,1155816.97,15902392.62,14746575.65,2030.09,78586.39,76556.3,1153786.88,15823806.23,14670019.35,78017.65
2021-05-01,Ameristar II,403759.7,5626368.69,5222608.99,416099.51,4604824.03,4188724.52,-12339.81,1021544.66,1033884.47,27253.78
2021-05-01,Casino Queen - Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,Catfish Bend Casino,284426.09,3198164.72,2913738.63,54699.0,242614.35,187915.35,229727.09,2955550.37,2725823.28,19198.76
2021-05-01,Diamond Jo - Dubuque,1527185.41,16375549.41,14848364.0,40205.25,432176.5,391971.25,1486980.16,15943372.91,14456392.75,103085.02
2021-05-01,Diamond Jo - Worth,982824.11,11240967.65,10258143.54,352902.75,2840207.0,2487304.25,629921.36,8400760.65,7770839.29,66340.63
2021-05-01,Grand Falls Casino Resort,175549.92,1355179.6,1179629.68,114167.33,824507.65,710340.32,61382.59,530671.95,469289.36,11849.62
2021-05-01,Hard Rock Casino,76287.89,1359295.04,1283007.15,36930.6,743983.89,707053.29,39357.29,615311.15,575953.86,5149.43
2021-05-01,Harrah's Council Bluffs Casino & Hotel,53913.64,798741.9,744828.26,20703.04,171215.75,150512.71,33210.6,627526.15,594315.55,3639.17
2021-05-01,Horseshoe Casino Council Bluffs,90147.36,4271301.42,4181154.06,-1387.28,1911618.07,1913005.35,91534.64,2359683.35,2268148.71,6084.95
2021-05-01,Isle Casino Hotel Waterloo,200964.54,15378848.84,15177884.3,16133.78,352057.03,335923.25,184830.76,15026791.81,14841961.05,13565.11
2021-05-01,Isle of Capri - Bettendorf,112964.85,2142554.49,2029589.64,35198.19,235703.84,200505.65,77766.66,1906850.65,1829083.99,7625.13
2021-05-01,Lakeside Casino,92783.64,1490330.61,1397546.97,27182.5,167703.7,140521.2,65601.14,1322626.91,1257025.77,6262.9
2021-05-01,Prairie Meadows Racetrack & Casino,514530.97,13484391.77,12969860.8,16889.45,611273.45,594384.0,497641.52,12873118.32,12375476.8,34730.84
2021-05-01,Q Casino,-2448.81,873046.9,875495.71,-7400.4,557801.75,565202.15,4951.59,315245.15,310293.56,0.0
2021-05-01,Rhythm City Casino,126473.98,1782617.5,1656143.52,76597.59,512621.58,436023.99,49876.39,1269995.92,1220119.53,8536.99
2021-05-01,Riverside Casino and Golf Resort,101745.91,1711766.41,1610020.5,51869.53,441770.49,389900.96,49876.38,1269995.92,1220119.54,6867.85
2021-05-01,Wild Rose - Clinton,336623.46,10277861.41,9941237.95,-716.67,125355.36,126072.03,337340.13,10152506.05,9815165.92,22722.08
2021-05-01,Wild Rose - Emmetsburg,396005.45,8180575.94,7784570.49,59374.6,121008.68,61634.08,336630.85,8059567.26,7722936.41,26730.37
2021-05-01,Wild Rose - Jefferson,659739.04,15335401.0,14675661.96,-552.88,70152.79,70705.67,660291.92,15265248.21,14604956.29,44532.39
2021-06-01,Ameristar II,578112.89,6432674.11,5854561.22,576399.94,4860065.67,4283665.73,1712.95,1572608.44,1570895.49,39022.62
2021-06-01,Casino Queen - Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,Catfish Bend Casino,350848.97,3503673.87,3152824.9,67134.75,240914.5,173779.75,283714.22,3262759.37,2979045.15,23682.31
2021-06-01,Diamond Jo - Dubuque,1329309.35,15262423.68,13933114.33,-7471.0,650301.5,657772.5,1336780.35,14612122.18,13275341.83,89728.38
2021-06-01,Diamond Jo - Worth,1261612.96,11366387.49,10104774.53,538068.0,3331640.5,2793572.5,723544.96,8034746.99,7311202.03,85158.87
2021-06-01,Grand Falls Casino Resort,162557.79,1213003.7,1050445.91,109917.94,769108.24,659190.3,52639.85,443895.46,391255.61,10972.65
2021-06-01,Hard Rock Casino,113620.83,1142256.65,1028635.82,75322.97,732297.6,656974.63,38297.86,409959.05,371661.19,7669.41
2021-06-01,Harrah's Council Bluffs Casino & Hotel,72821.32,854395.67,781574.35,22739.01,261658.86,238919.85,50082.31,592736.81,542654.5,4915.44
2021-06-01,Horseshoe Casino Council Bluffs,362502.33,3393472.68,3030970.35,244914.0,2033951.35,1789037.35,117588.33,1359521.33,1241933.0,24468.91
2021-06-01,Isle Casino Hotel Waterloo,360364.81,9476215.44,9115850.63,51499.1,221809.0,170309.9,308865.71,9254406.44,8945540.73,24324.62
2021-06-01,Isle of Capri - Bettendorf,184921.44,1989820.04,1804898.6,38960.07,290785.07,251825.0,145961.37,1699034.97,1553073.6,12482.2
2021-06-01,Lakeside Casino,146059.7,1402661.42,1256601.72,34019.85,126205.55,92185.7,112039.85,1276455.87,1164416.02,9859.03
2021-06-01,Prairie Meadows Racetrack & Casino,648831.83,19533077.84,18884246.01,83424.2,528181.5,444757.3,565407.63,19004896.34,18439488.71,43796.15
2021-06-01,Q Casino,71042.15,505952.84,434910.69,42838.2,346643.7,303805.5,28203.95,159309.14,131105.19,4630.06
2021-06-01,Rhythm City Casino,162384.3,2018183.24,1855798.94,109907.75,943213.65,833305.9,52476.55,1074969.59,1022493.04,10960.94
2021-06-01,Riverside Casino and Golf Resort,74895.08,1534032.22,1459137.14,22418.52,459062.62,436644.1,52476.56,1074969.6,1022493.04,5055.42
2021-06-01,Wild Rose - Clinton,720441.72,9404044.51,8683602.79,18195.04,123890.32,105695.28,702246.68,9280154.19,8577907.51,48629.82
2021-06-01,Wild Rose - Emmetsburg,649428.13,7538447.66,6889019.53,2625.09,63205.89,60580.8,646803.04,7475241.77,6828438.73,43836.4
2021-06-01,Wild Rose - Jefferson,1174943.24,14605947.93,13431004.69,11933.39,62806.63,50873.24,1163009.85,14543141.3,13380131.45,79308.66
2021-07-01,Ameristar II,310510.55,4457829.74,4147319.19,257259.86,3320354.79,3063094.93,53250.69,1137474.95,1084224.26,20959.46
2021-07-01,Casino Queen - Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,Catfish Bend Casino,323258.66,2454414.35,2131155.69,31151.7,146873.75,115722.05,292106.96,2307540.6,2015433.64,21819.96
2021-07-01,Diamond Jo - Dubuque,1475556.85,12679973.64,11204416.79,15517.95,597517.0,581999.05,1460038.9,12082456.64,10622417.74,99600.09
2021-07-01,Diamond Jo - Worth,943424.74,8755269.78,7811845.04,225643.25,2424023.0,2198379.75,717781.49,6331246.78,5613465.29,63681.17
2021-07-01,Grand Falls Casino Resort,111577.17,1101862.79,990285.62,42231.42,578989.2,536757.78,69345.75,522873.59,453527.84,7531.46
2021-07-01,Hard Rock Casino,98779.38,879039.93,780260.55,59613.59,462319.6,402706.01,39165.79,416720.33,377554.54,6667.61
2021-07-01,Harrah's Council Bluffs Casino & Hotel,58461.64,651737.45,593275.81,13116.75,131963.95,118847.2,45344.89,519773.5,474428.61,2132.04
2021-07-01,Horseshoe Casino Council Bluffs,174796.48,4310543.94,4135747.46,66586.77,1339995.42,1273408.65,108209.71,2970548.52,2862338.81,5619.59
2021-07-01,Isle Casino Hotel Waterloo,160129.88,10823661.97,10663532.09,-3685.82,110041.88,113727.7,163815.7,10713620.09,10549804.39,4646.52
2021-07-01,Isle of Capri - Bettendorf,145912.03,1655417.68,1509505.65,27415.75,315467.85,288052.1,118496.28,1339949.83,1221453.55,0.0
2021-07-01,Lakeside Casino,174948.27,1409434.68,1234486.41,64478.8,227150.65,162671.85,110469.47,1182284.03,1071814.56,8389.95
2021-07-01,Prairie Meadows Racetrack & Casino,1233087.1,13222275.18,11989188.08,70807.7,398479.9,327672.2,1162279.4,12823795.28,11661515.88,47136.13
2021-07-01,Q Casino,28781.02,458611.72,429830.7,14881.5,235896.15,221014.65,13899.52,222715.57,208816.05,1942.72
2021-07-01,Rhythm City Casino,68060.88,578197.19,510136.31,42195.09,323719.35,281524.26,25865.79,254477.84,228612.05,4402.07
2021-07-01,Riverside Casino and Golf Resort,110062.0,1264551.79,1154489.79,40985.29,293502.87,252517.58,69076.71,971048.92,901972.21,7194.9
2021-07-01,Wild Rose - Clinton,780999.14,8079645.43,7298646.28,25916.16,76531.72,50615.56,755082.98,8003113.71,7248030.72,50618.2
2021-07-01,Wild Rose - Emmetsburg,680658.83,5762446.36,5081787.53,15028.48,49463.79,34435.31,665630.35,5712982.57,5047352.22,45944.47
2021-07-01,Wild Rose - Jefferson,1233948.46,11415204.57,10181256.08,-2348.1,50516.14,52864.24,1236296.56,11364688.43,10128391.84,81192.28
2021-08-01,Ameristar II,658138.58,4899658.14,4241519.56,643585.06,3556749.2,2913164.14,14553.52,1342908.94,1328355.42,44424.35
2021-08-01,Casino Queen - Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,Catfish Bend Casino,321525.82,2932390.46,2610864.64,38525.35,166530.5,128005.15,283000.47,2765859.96,2482859.49,21702.99
2021-08-01,Diamond Jo - Dubuque,1115883.19,14669008.86,13553125.67,67320.25,552023.5,484703.25,1048562.94,14116985.36,13068422.42,75322.12
2021-08-01,Diamond Jo - Worth,754895.35,11808855.65,11053960.3,246324.5,3356354.25,3110029.75,508570.85,8452501.4,7943930.55,50957.47
2021-08-01,Grand Falls Casino Resort,194978.33,1157902.11,962923.78,112616.57,539890.87,427274.3,82361.76,618011.24,535649.48,13161.04
2021-08-01,Hard Rock Casino,145456.43,994075.69,848619.26,99807.96,471231.73,371423.77,45648.47,522843.96,477195.49,9818.31
2021-08-01,Harrah's Council Bluffs Casino & Hotel,73012.03,1058429.08,985417.05,38199.59,178018.29,139818.7,34812.44,880410.79,845598.35,2569.57
2021-08-01,Horseshoe Casino Council Bluffs,446535.5,4220342.93,3773807.43,335489.03,1588722.18,1253233.15,111046.47,2631620.75,2520574.28,30699.8
2021-08-01,Isle Casino Hotel Waterloo,200749.82,18369868.04,18169118.22,17819.04,136286.69,118467.65,182930.78,18233581.35,18050650.57,8354.43
2021-08-01,Isle of Capri - Bettendorf,135689.84,2167636.82,2031946.98,35686.6,287470.3,251783.7,100003.24,1880166.52,1780163.28,11749.78
2021-08-01,Lakeside Casino,98655.15,1694503.39,1595848.24,28183.75,173995.0,145811.25,70471.4,1520508.39,1450036.99,4622.51
2021-08-01,Prairie Meadows Racetrack & Casino,432963.86,10771556.82,10338592.96,59860.95,440560.7,380699.75,373102.91,10330996.12,9957893.21,33043.41
2021-08-01,Q Casino,59155.44,435310.5,376155.06,27537.75,232054.3,204516.55,31617.69,203256.2,171638.51,3992.99
2021-08-01,Rhythm City Casino,46404.22,684487.42,638083.2,7362.82,232272.64,224909.82,39041.4,452214.78,413173.38,2652.87
2021-08-01,Riverside Casino and Golf Resort,195673.07,1435076.81,1239403.74,53352.09,290567.81,237215.72,142320.98,1144509.0,1002188.02,12220.85
2021-08-01,Wild Rose - Clinton,719494.55,12082727.22,11363232.65,24150.94,108219.26,84068.32,695343.61,11974507.96,11279164.33,46613.42
2021-08-01,Wild Rose - Emmetsburg,607434.19,6834108.92,6226674.73,737.11,82044.49,81307.38,606697.08,6752064.43,6145367.35,41001.81
2021-08-01,Wild Rose - Jefferson,1120518.13,12933977.92,11813460.39,14372.02,61392.31,47020.29,1106146.11,12872585.61,11766440.1,73700.52
2021-09-01,Ameristar II,1190480.98,8338490.59,7148009.61,989616.73,6014927.72,5025310.99,200864.25,2323562.87,2122698.62,80357.47
2021-09-01,Casino Queen - Marquette,1524.48,3856.5,2332.02,1516.59,3636.5,2119.91,7.89,220.0,212.11,102.9
2021-09-01,Catfish Bend Casino,483329.97,5883956.67,5400626.7,53857.9,355645.6,301787.7,429472.07,5528311.07,5098839.0,32624.77
2021-09-01,Diamond Jo - Dubuque,1986910.94,27898431.56,25911520.62,234020.5,943732.5,709712.0,1752890.44,26954699.06,25201808.62,134116.49
2021-09-01,Diamond Jo - Worth,1518498.69,17726745.01,16208246.32,1030204.25,5457712.0,4427507.75,488294.44,12269033.01,11780738.57,102498.66
2021-09-01,Grand Falls Casino Resort,457925.83,2701300.88,2243375.05,253159.21,1326466.88,1073307.67,204766.62,1374834.0,1170067.38,30909.99
2021-09-01,Hard Rock Casino,210207.2,2068689.98,1858482.78,136526.0,1014067.25,877541.25,73681.2,1054622.73,980941.53,14188.99
2021-09-01,Harrah's Council Bluffs Casino & Hotel,221834.79,2934120.29,2712285.5,95316.21,303155.76,207839.55,126518.58,2630964.53,2504445.95,7650.58
2021-09-01,Horseshoe Casino Council Bluffs,855466.06,7778783.51,6923317.45,641594.13,3648292.78,3006698.65,213871.93,4130490.73,3916618.8,48122.39
2021-09-01,Isle Casino Hotel Waterloo,115593.01,33788403.67,33672810.66,34454.82,306912.17,272457.35,81138.19,33481491.5,33400353.31,0.0
2021-09-01,Isle of Capri - Bettendorf,190775.45,4392481.67,4201706.22,91050.98,462352.58,371301.6,99724.47,3930129.09,3830404.62,2905.43
2021-09-01,Lakeside Casino,304034.22,4785563.51,4481529.29,157636.88,524925.83,367288.95,146397.34,4260637.68,4114240.34,11551.52
2021-09-01,Prairie Meadows Racetrack & Casino,780727.09,20997417.93,20216690.84,164888.3,1161546.35,996658.05,615838.79,19835871.58,19220032.79,19141.83
2021-09-01,Q Casino,131289.34,918875.44,787586.1,96515.15,666478.6,569963.45,34774.19,252396.84,217622.65,8862.03
2021-09-01,Rhythm City Casino,160724.83,1187721.04,1026996.21,111353.17,542596.96,431243.79,49371.66,645124.08,595752.42,10396.14
2021-09-01,Riverside Casino and Golf Resort,191352.62,2962531.84,2771179.22,36970.76,665251.89,628281.13,154381.86,2297279.95,2142898.09,9522.04
2021-09-01,Wild Rose - Clinton,774296.57,26272744.32,25498447.79,49067.68,190764.56,141696.88,725228.89,26081979.76,25356750.91,0.0
2021-09-01,Wild Rose - Emmetsburg,683983.36,16082778.88,15398795.52,31333.2,180845.41,149512.21,652650.16,15901933.47,15249283.31,0.0
2021-09-01,Wild Rose - Jefferson,876560.78,29393505.26,28516944.52,15533.8,121231.21,105697.41,861026.98,29272274.05,28411247.11,0.0
2021-10-01,Ameristar II,955304.32,9153323.18,8198018.86,601591.23,7071765.1,6470173.87,353713.09,2081558.08,1727844.99,64483.04
2021-10-01,Casino Queen - Marquette,-2250.67,71349.98,73600.65,2720.91,49760.98,47040.07,-4971.58,21589.0,26560.58,0.0
2021-10-01,Catfish Bend Casino,443228.53,6425481.11,5982252.58,42416.3,437442.15,395025.85,400812.23,5988038.96,5587226.73,29917.93
2021-10-01,Diamond Jo - Dubuque,2232409.68,39401877.44,37169467.76,136782.0,1129263.0,992481.0,2095627.68,38272614.44,36176986.76,150007.02
2021-10-01,Diamond Jo - Worth,1192769.61,25459783.7,24267014.09,788755.34,7193110.0,6404354.66,404014.27,18266673.7,17862659.43,80511.95
2021-10-01,Grand Falls Casino Resort,262301.66,3810854.96,3548553.3,121467.93,1739717.56,1618249.63,140833.73,2071137.4,1930303.67,17705.36
2021-10-01,Hard Rock Casino,187963.39,2442483.19,2254519.8,71948.18,1224098.11,1152149.93,116015.21,1218385.08,1102369.87,12687.53
2021-10-01,Harrah's Council Bluffs Casino & Hotel,138806.28,4477063.23,4338256.95,22818.1,476168.4,453350.3,115988.18,4000894.83,3884906.65,0.0
2021-10-01,Horseshoe Casino Council Bluffs,674996.65,10862629.84,10187633.19,707123.35,4758391.05,4051267.7,-32126.7,6104238.79,6136365.49,32475.81
2021-10-01,Isle Casino Hotel Waterloo,37533.0,47658188.72,47620655.72,25068.3,437351.15,412282.85,12464.7,47220837.57,47208372.87,0.0
2021-10-01,Isle of Capri - Bettendorf,75577.03,6006489.52,5930912.49,106685.9,621396.45,514710.55,-31108.87,5385093.07,5416201.94,0.0
2021-10-01,Lakeside Casino,290066.25,6245738.54,5955672.29,106228.0,748930.8,642702.8,183838.25,5496807.74,5312969.49,7121.66
2021-10-01,Prairie Meadows Racetrack & Casino,56774.12,33623055.29,33566281.17,-12866.4,2024745.25,2037611.65,69640.52,31598310.04,31528669.52,0.0
2021-10-01,Q Casino,97437.11,1005730.24,908293.13,75375.05,674881.0,599505.95,22062.06,330849.24,308787.18,6577.0
2021-10-01,Rhythm City Casino,163655.82,1702704.8,1539048.98,90432.86,886789.85,796356.99,73222.96,815914.95,742691.99,10528.6
2021-10-01,Riverside Casino and Golf Resort,263542.74,3658724.4,3395181.66,90366.35,758437.98,668071.63,173176.39,2900286.42,2727110.03,14854.68
2021-10-01,Wild Rose - Clinton,1041308.69,27109861.68,26068553.04,-27812.22,269100.1,296912.32,1069120.91,26840761.58,25771640.72,0.0
2021-10-01,Wild Rose - Emmetsburg,1053085.45,20022253.07,18969167.62,42615.33,275551.71,232936.38,1010470.12,19746701.36,18736231.24,0.0
2021-10-01,Wild Rose - Jefferson,1676458.68,36395177.97,34718719.34,17381.57,211375.29,193993.72,1659077.11,36183802.68,34524725.62,0.0
2021-11-01,Ameristar II,1766006.39,17245533.22,15479526.83,809347.11,5580042.14,4770695.03,956659.28,11665491.08,10708831.8,119205.43
2021-11-01,Casino Queen - Marquette,40119.13,415335.79,375216.66,20314.06,67663.97,47349.91,19805.07,347671.82,327866.75,2556.12
2021-11-01,Catfish Bend Casino,425379.26,6299522.41,5874143.15,53327.15,347121.05,293793.9,372052.11,5952401.36,5580349.25,28713.1
2021-11-01,Diamond Jo - Dubuque,4353318.71,33800258.5,29446939.79,87106.25,995056.0,907949.75,4266212.46,32805202.5,28538990.04,293100.37
2021-11-01,Diamond Jo - Worth,2292305.02,26167389.63,23875084.61,542586.75,6667204.75,6124618.0,1749718.27,19500184.88,17750466.61,315192.13
2021-11-01,Grand Falls Casino Resort,423161.08,2971906.35,2548745.27,247832.02,1796333.55,1548501.53,175329.06,1175572.8,1000243.74,28563.37
2021-11-01,Hard Rock Casino,260808.88,1942955.58,1682146.7,177184.87,1213001.05,1035816.18,83624.01,729954.53,646330.52,17604.6
2021-11-01,Harrah's Council Bluffs Casino & Hotel,358018.03,3798145.28,3440127.25,73959.16,369687.01,295727.85,284058.87,3428458.27,3144399.4,45031.77
2021-11-01,Horseshoe Casino Council Bluffs,840600.48,10166699.0,9326098.52,375529.07,3819399.37,3443870.3,465071.41,6347299.63,5882228.22,85069.09
2021-11-01,Isle Casino Hotel Waterloo,1133138.53,56037463.71,54904325.18,90345.41,350490.76,260145.35,1042793.12,55686972.95,54644179.83,98181.28
2021-11-01,Isle of Capri - Bettendorf,524012.17,5543347.57,5019335.4,45247.51,473140.01,427892.5,478764.66,5070207.56,4591442.9,57702.52
2021-11-01,Lakeside Casino,466108.05,5413007.93,4946899.88,42908.64,498529.39,455620.75,423199.41,4914478.54,4491279.13,58346.66
2021-11-01,Prairie Meadows Racetrack & Casino,2173785.21,30148653.91,27974868.7,147463.9,1047103.3,899639.4,2026321.31,29101550.61,27075229.3,216393.07
2021-11-01,Q Casino,77832.23,1109460.51,1031628.28,61521.95,821661.65,760139.7,16310.28,287798.86,271488.58,5253.68
2021-11-01,Rhythm City Casino,189566.03,1826500.15,1636934.12,114474.27,948259.4,833785.13,75091.76,878240.75,803148.99,12795.71
2021-11-01,Riverside Casino and Golf Resort,183622.83,2924563.66,2740940.83,46685.4,593782.89,547097.49,136937.43,2330780.77,2193843.34,12394.54
2021-11-01,Wild Rose - Clinton,1453045.24,27673460.64,26220415.41,34206.55,589001.14,554794.59,1418838.69,27084459.5,25665620.82,202436.82
2021-11-01,Wild Rose - Emmetsburg,1184794.43,19113242.05,17928447.62,5975.05,280477.3,274502.25,1178819.38,18832764.75,17653945.37,197225.77
2021-11-01,Wild Rose - Jefferson,1789936.21,34839123.8,33049187.6,-27396.84,420489.12,447885.96,1817333.05,34418634.68,32601301.64,274972.34
2021-12-01,Ameristar II,1001441.44,15569253.71,14567812.27,384513.35,5512706.69,5128193.34,616928.09,10056547.02,9439618.93,67597.3
2021-12-01,Casino Queen - Marquette,58237.55,404477.59,346240.04,4404.18,28262.48,23858.3,53833.37,376215.11,322381.74,3931.03
2021-12-01,Catfish Bend Casino,302720.61,5411126.47,5108405.86,32919.15,294190.4,261271.25,269801.46,5116936.07,4847134.61,20433.64
2021-12-01,Diamond Jo - Dubuque,1881306.48,36946103.88,35064797.4,18612.0,1014614.0,996002.0,1862694.48,35931489.88,34068795.4,128417.46
2021-12-01,Diamond Jo - Worth,1992617.64,23410884.19,21418266.55,271675.66,6206949.75,5935274.09,1720941.98,17203934.44,15482992.46,134501.69
2021-12-01,Grand Falls Casino Resort,200316.73,2518311.6,2317994.87,95140.19,1542510.22,1447370.03,105176.54,975801.38,870624.84,13521.38
2021-12-01,Hard Rock Casino,124411.78,2060937.41,1936525.63,85168.28,944007.9,858839.62,39243.5,1116929.51,1077686.01,8397.8
2021-12-01,Harrah's Council Bluffs Casino & Hotel,275076.64,3410905.84,3135829.2,51783.46,386426.46,334643.0,223293.18,3024479.38,2801186.2,18567.67
2021-12-01,Horseshoe Casino Council Bluffs,569922.63,7646060.23,7076137.6,222619.16,3661072.41,3438453.25,347303.47,3984987.82,3637684.35,38469.78
2021-12-01,Isle Casino Hotel Waterloo,444150.09,46998316.12,46554166.03,7329.32,325567.62,318238.3,436820.77,46672748.5,46235927.73,29980.13
2021-12-01,Isle of Capri - Bettendorf,408570.21,5648286.33,5239716.12,43373.2,528040.05,484666.85,365197.01,5120246.28,4755049.27,27578.49
2021-12-01,Lakeside Casino,425529.64,5355467.6,4929937.96,51218.25,513297.55,462079.3,374311.39,4842170.05,4467858.66,28723.25
2021-12-01,Prairie Meadows Racetrack & Casino,1991683.68,27757716.28,25766032.6,99175.85,990023.05,890847.2,1892507.83,26767693.23,24875185.4,134438.65
2021-12-01,Q Casino,52984.0,992334.55,939350.55,65441.0,605127.35,539686.35,-12457.0,387207.2,399664.2,3576.42
2021-12-01,Rhythm City Casino,13501.3,1521266.63,1507765.33,-35632.66,874045.16,909677.82,49133.96,647221.47,598087.51,2553.75
2021-12-01,Riverside Casino and Golf Resort,184801.78,2243809.36,2059007.58,35183.66,478008.63,442824.97,149618.12,1765800.73,1616182.61,20024.2
2021-12-01,Wild Rose - Clinton,1169292.52,28991460.77,27822168.25,61861.96,620158.66,558296.7,1107430.56,28371302.11,27263871.55,101176.04
2021-12-01,Wild Rose - Emmetsburg,927623.48,18009085.27,17081461.79,932.82,116080.44,115147.62,926690.66,17893004.83,16966314.17,62614.58
2021-12-01,Wild Rose - Jefferson,1347008.4,31622244.79,30275236.39,9394.37,165044.28,155649.91,1337614.03,31457200.51,30119586.48,113133.93
2022-01-01,Ameristar II,853128.83,15467134.71,14614005.88,571095.56,5373354.89,4802259.33,282033.27,10093779.82,9811746.55,57586.2
2022-01-01,Casino Queen - Marquette,62627.77,458737.01,396109.24,8589.3,30068.87,21479.57,54038.47,428668.14,374629.67,4227.37
2022-01-01,Catfish Bend Casino,541018.16,6151281.88,5610263.72,37549.82,384781.3,347231.48,503468.34,5766500.58,5263032.24,36518.73
2022-01-01,Diamond Jo - Dubuque,3639116.15,45501435.45,41862319.3,112672.25,1233084.0,1120411.75,3526443.9,44268351.45,40741907.55,245640.34
2022-01-01,Diamond Jo - Worth,2088684.72,30437709.79,28349025.07,518305.96,8689899.75,8171593.79,1570378.76,21747810.04,20177431.28,140986.22
2022-01-01,Grand Falls Casino Resort,78179.9,3474673.3,3396493.4,96774.77,1811425.53,1714650.76,-18594.87,1663247.77,1681842.64,5277.14
2022-01-01,Hard Rock Casino,180134.37,1675108.11,1494973.74,88800.83,838994.6,750193.77,91333.54,836113.51,744779.97,12159.07
2022-01-01,Harrah's Council Bluffs Casino & Hotel,218153.16,3496799.41,3278646.25,74380.71,591131.46,516750.75,143772.45,2905667.95,2761895.5,14725.34
2022-01-01,Horseshoe Casino Council Bluffs,476297.51,8475275.3,7998977.79,403789.66,3919395.71,3515606.05,72507.85,4555879.59,4483371.74,32150.08
2022-01-01,Isle Casino Hotel Waterloo,556560.43,70329050.35,69772489.92,35130.23,318208.48,283078.25,521430.2,70010841.87,69489411.67,37567.83
2022-01-01,Isle of Capri - Bettendorf,506084.07,5058266.47,4552182.4,85353.6,511298.3,425944.7,420730.47,4546968.17,4126237.7,34160.67
2022-01-01,Lakeside Casino,268019.1,5459397.31,5191378.21,6348.95,537792.9,531443.95,261670.15,4921604.41,4659934.26,18091.29
2022-01-01,Prairie Meadows Racetrack & Casino,1440302.95,26952968.75,25512665.8,51293.45,868734.95,817441.5,1389009.5,26084233.8,24695224.3,97220.45
2022-01-01,Q Casino,29280.11,992409.64,963129.53,26985.45,681445.3,654459.85,2294.66,310964.34,308669.68,1976.41
2022-01-01,Rhythm City Casino,96835.81,1320686.85,1223851.04,44589.93,742024.2,697434.27,52245.88,578662.65,526416.77,6536.42
2022-01-01,Riverside Casino and Golf Resort,93080.02,2511847.91,2418767.89,41044.76,490685.98,449641.22,52035.26,2021161.93,1969126.67,6282.9
2022-01-01,Wild Rose - Clinton,1036858.12,23464879.46,22428021.34,17773.95,180814.51,163040.56,1019084.17,23284064.95,22264980.78,69987.92
